model,down_sample_rate,feature_selection,accuracy_overall,accuracy_N,accuracy_L,accuracy_R,accuracy_B,false_positives,misclassifications,num_events
Naive Bayes #2: Bernoulli,100,none,0.8112262170763085,0.7830468915764905,0.91157624946604,0.913527397260274,0.4984984984984985,18,60,813
"MLP #4: [20, 10] (tanh)",200,none,0.9286343015776288,0.9461065138977296,0.8949167022639898,0.9075342465753424,0.8738738738738738,6,13,813
"MLP #4: [20, 10] (tanh)",200,none,0.9263321822736814,0.9475917674517292,0.8966253737718923,0.8865582191780822,0.8693693693693694,8,16,813
"MLP #4: [20, 10] (tanh)",200,none,0.928769720360214,0.9502440059410142,0.8961982058949167,0.8951198630136986,0.8573573573573574,8,18,813
"MLP #4: [20, 10] (tanh)",200,none,0.9255873789694632,0.948334394228729,0.8808201623237932,0.8938356164383562,0.8723723723723724,11,18,813
"MLP #4: [20, 10] (tanh)",200,none,0.92971765183831,0.9485465733078718,0.9013242204186244,0.9032534246575342,0.8558558558558559,8,17,813
"MLP #4: [20, 10] (tanh)",200,none,0.9274832419256552,0.9396350519838744,0.9090132422041862,0.910958904109589,0.8783783783783784,13,14,813
"MLP #4: [20, 10] (tanh)",200,none,0.927821788882118,0.9445151708041588,0.8940623665100385,0.9096746575342466,0.8738738738738738,7,20,813
"MLP #4: [20, 10] (tanh)",200,none,0.9305978739251134,0.9469552302143008,0.9038872276804784,0.90625,0.8783783783783784,8,16,813
"MLP #4: [20, 10] (tanh)",200,none,0.9280926264472884,0.9466369615955866,0.8949167022639898,0.8994006849315068,0.8828828828828829,8,17,813
"MLP #4: [20, 10] (tanh)",200,none,0.9266030198388516,0.940589857840017,0.906877402819308,0.9079623287671232,0.8633633633633634,8,17,813
Naive Bayes #2: Bernoulli,200,none,0.8048615342948067,0.7722257585402079,0.9162750961127724,0.9199486301369864,0.4714714714714714,13,64,813
Naive Bayes #2: Bernoulli,200,none,0.8048615342948067,0.7719074899214937,0.9196924391285776,0.9199486301369864,0.4639639639639639,15,63,813
Naive Bayes #2: Bernoulli,200,none,0.8059448845554879,0.7734988330150647,0.9149935924818454,0.9203767123287672,0.4804804804804805,16,61,813
Naive Bayes #2: Bernoulli,200,none,0.8044552779470513,0.7723318480797793,0.9175565997436992,0.9203767123287672,0.4549549549549549,14,62,813
Naive Bayes #2: Bernoulli,200,none,0.8049292436860993,0.7725440271589221,0.9201196070055532,0.9199486301369864,0.4549549549549549,15,64,813
Naive Bayes #2: Bernoulli,200,none,0.805132371859977,0.7732866539359219,0.9145664246048696,0.920804794520548,0.4654654654654654,14,62,813
Naive Bayes #2: Bernoulli,200,none,0.8071636535987542,0.7763632505834924,0.9171294318667236,0.918236301369863,0.466966966966967,14,62,813
Naive Bayes #2: Bernoulli,200,none,0.8072313629900467,0.7755145342669213,0.9179837676206748,0.9195205479452054,0.4729729729729729,15,62,813
Naive Bayes #2: Bernoulli,200,none,0.8063511409032433,0.7756206238064927,0.9132849209739428,0.920804794520548,0.4639639639639639,15,61,813
Naive Bayes #2: Bernoulli,200,none,0.8066219784684135,0.7755145342669213,0.9158479282357966,0.9203767123287672,0.4639639639639639,14,62,813
"MLP #4: [20, 10] (tanh)",500,none,0.92497799444783,0.9402715892213028,0.8996155489107219,0.9041095890410958,0.8708708708708709,8,17,813
"MLP #4: [20, 10] (tanh)",500,none,0.9276863700995328,0.9471674092934436,0.8991883810337462,0.9002568493150684,0.8483483483483484,10,20,813
"MLP #4: [20, 10] (tanh)",500,none,0.9215925248832012,0.9387863356673032,0.8961982058949167,0.8976883561643836,0.8513513513513513,11,18,813
"MLP #4: [20, 10] (tanh)",500,none,0.9243686099261968,0.9388924252068744,0.9034600598035027,0.9066780821917808,0.8543543543543544,7,18,813
"MLP #4: [20, 10] (tanh)",500,none,0.9222019094048344,0.936346276257161,0.9034600598035027,0.90625,0.8438438438438438,10,21,813
"MLP #4: [20, 10] (tanh)",500,none,0.923556097230686,0.94005941014216,0.9004698846646733,0.9019691780821918,0.8468468468468469,9,17,813
"MLP #4: [20, 10] (tanh)",500,none,0.9213893967093236,0.9412263950774452,0.8799658265698419,0.9032534246575342,0.8498498498498499,7,23,813
"MLP #4: [20, 10] (tanh)",500,none,0.9257905071433408,0.9447273498833016,0.8991883810337462,0.9002568493150684,0.8408408408408409,8,19,813
"MLP #4: [20, 10] (tanh)",500,none,0.9232852596655156,0.9404837683004456,0.895771038017941,0.9028253424657534,0.8483483483483484,8,18,813
"MLP #4: [20, 10] (tanh)",500,none,0.923082131491638,0.9403776787608742,0.8966253737718923,0.9041095890410958,0.8378378378378378,10,21,813
Naive Bayes #2: Bernoulli,500,none,0.7995124923826935,0.7791215786123489,0.8880820162323794,0.8951198630136986,0.4414414414414414,18,66,813
Naive Bayes #2: Bernoulli,500,none,0.8017469022953484,0.783683428813919,0.8893635198633063,0.8908390410958904,0.4369369369369369,19,67,813
Naive Bayes #2: Bernoulli,500,none,0.7982937233394272,0.7755145342669213,0.8996155489107219,0.8938356164383562,0.4294294294294294,19,68,813
Naive Bayes #2: Bernoulli,500,none,0.798158304556842,0.7764693401230639,0.8902178556172576,0.896404109589041,0.4369369369369369,18,67,813
Naive Bayes #2: Bernoulli,500,none,0.7982260139481346,0.7748779970294929,0.8996155489107219,0.8921232876712328,0.4429429429429429,18,65,813
Naive Bayes #2: Bernoulli,500,none,0.8005958426433747,0.781031190324634,0.8910721913712089,0.8946917808219178,0.4294294294294294,18,68,813
Naive Bayes #2: Bernoulli,500,none,0.7978874669916718,0.7753023551877785,0.8919265271251602,0.8955479452054794,0.4444444444444444,19,66,813
Naive Bayes #2: Bernoulli,500,none,0.7999187487304489,0.7795459367706344,0.8923536950021358,0.8929794520547946,0.4369369369369369,18,66,813
Naive Bayes #2: Bernoulli,500,none,0.79863227029589,0.7774241459792065,0.897052541648868,0.8886986301369864,0.4369369369369369,18,67,813
Naive Bayes #2: Bernoulli,500,none,0.8015437741214706,0.7817738171016337,0.8914993592481846,0.8929794520547946,0.4444444444444444,18,66,813
"MLP #4: [20, 10] (tanh)",1000,none,0.9244363193174894,0.946424782516444,0.878684322938915,0.9011130136986302,0.8558558558558559,9,18,813
"MLP #4: [20, 10] (tanh)",1000,none,0.9202383370573498,0.9399533206025886,0.8842375053395984,0.8934075342465754,0.8618618618618619,8,19,813
"MLP #4: [20, 10] (tanh)",1000,none,0.9260613447085112,0.9476978569913006,0.8829560017086715,0.9006849315068494,0.8603603603603603,8,19,813
"MLP #4: [20, 10] (tanh)",1000,none,0.9252488320130002,0.9470613197538724,0.8838103374626228,0.8934075342465754,0.8738738738738738,6,20,813
"MLP #4: [20, 10] (tanh)",1000,none,0.91813934592728,0.9361340971780182,0.8889363519863306,0.896404109589041,0.8423423423423423,10,22,813
"MLP #4: [20, 10] (tanh)",1000,none,0.9217279436657864,0.9401654996817314,0.8799658265698419,0.9148116438356164,0.8318318318318318,6,19,813
"MLP #4: [20, 10] (tanh)",1000,none,0.9221342000135418,0.9423933800127308,0.8927808628791115,0.8921232876712328,0.8438438438438438,11,20,813
"MLP #4: [20, 10] (tanh)",1000,none,0.9247071568826596,0.9428177381710164,0.8927808628791115,0.903681506849315,0.8543543543543544,8,18,813
"MLP #4: [20, 10] (tanh)",1000,none,0.92050917462252,0.942711648631445,0.8684322938914993,0.9075342465753424,0.8348348348348348,10,24,813
"MLP #4: [20, 10] (tanh)",1000,none,0.9244363193174894,0.9461065138977296,0.8821016659547202,0.9028253424657534,0.8423423423423423,6,23,813
Naive Bayes #2: Bernoulli,1000,none,0.7781840341255332,0.7580097602376406,0.8979068774028193,0.8835616438356164,0.2732732732732733,16,85,813
Naive Bayes #2: Bernoulli,1000,none,0.7789288374297515,0.757054954381498,0.898334045279795,0.884845890410959,0.2972972972972973,15,81,813
Naive Bayes #2: Bernoulli,1000,none,0.7771006838648521,0.757054954381498,0.8949167022639898,0.884417808219178,0.2702702702702703,16,87,813
Naive Bayes #2: Bernoulli,1000,none,0.7771683932561446,0.7556757903670698,0.8991883810337462,0.8831335616438356,0.2807807807807808,16,83,813
Naive Bayes #2: Bernoulli,1000,none,0.7761527523867561,0.7545088054317844,0.8987612131567706,0.8835616438356164,0.2747747747747748,16,85,813
Naive Bayes #2: Bernoulli,1000,none,0.7773038120387298,0.7556757903670698,0.8996155489107219,0.884845890410959,0.2762762762762762,16,83,813
Naive Bayes #2: Bernoulli,1000,none,0.7778454871690703,0.7555697008274984,0.8991883810337462,0.8839897260273972,0.2942942942942942,16,82,813
Naive Bayes #2: Bernoulli,1000,none,0.7790642562123367,0.7574793125397836,0.8996155489107219,0.8839897260273972,0.2927927927927928,15,82,813
Naive Bayes #2: Bernoulli,1000,none,0.7792673843862143,0.7555697008274984,0.8991883810337462,0.8852739726027398,0.3213213213213213,15,79,813
Naive Bayes #2: Bernoulli,1000,none,0.7787934186471663,0.7580097602376406,0.9000427167876975,0.8831335616438356,0.2807807807807808,16,84,813
"MLP #4: [20, 10] (tanh)",2000,none,0.918816439840206,0.9393167833651602,0.877402819307988,0.9101027397260274,0.8048048048048048,10,27,813
"MLP #4: [20, 10] (tanh)",2000,none,0.9247748662739522,0.9469552302143008,0.881247330200769,0.8994006849315068,0.8528528528528528,7,15,813
"MLP #4: [20, 10] (tanh)",2000,none,0.9233529690568082,0.944302991725016,0.8897906877402819,0.9006849315068494,0.8243243243243243,8,17,813
"MLP #4: [20, 10] (tanh)",2000,none,0.919425824361839,0.9409081264587312,0.8718496369073045,0.9028253424657534,0.8408408408408409,9,22,813
"MLP #4: [20, 10] (tanh)",2000,none,0.9248425756652447,0.9418629323148736,0.898334045279795,0.9011130136986302,0.8603603603603603,8,15,813
"MLP #4: [20, 10] (tanh)",2000,none,0.9207123027963978,0.9404837683004456,0.8838103374626228,0.9045376712328768,0.8273273273273273,10,22,813
"MLP #4: [20, 10] (tanh)",2000,none,0.9225404563612972,0.9428177381710164,0.8855190089705254,0.9011130136986302,0.8408408408408409,6,17,813
"MLP #4: [20, 10] (tanh)",2000,none,0.9188841492314984,0.9381497984298748,0.878684322938915,0.9058219178082192,0.8333333333333334,7,19,813
"MLP #4: [20, 10] (tanh)",2000,none,0.919561243144424,0.9393167833651602,0.8855190089705254,0.898972602739726,0.8318318318318318,11,21,813
"MLP #4: [20, 10] (tanh)",2000,none,0.9225404563612972,0.9398472310630172,0.8889363519863306,0.9122431506849316,0.8318318318318318,8,18,813
Naive Bayes #2: Bernoulli,2000,none,0.7418918003927145,0.7171652875026523,0.9017513882956002,0.8912671232876712,0.006006006006006,125,119,813
Naive Bayes #2: Bernoulli,2000,none,0.7427043130882254,0.7202418841502228,0.9060230670653568,0.8814212328767124,0.0,122,120,813
Naive Bayes #2: Bernoulli,2000,none,0.7420949285665922,0.7182261828983663,0.9000427167876975,0.8899828767123288,0.006006006006006,125,119,813
Naive Bayes #2: Bernoulli,2000,none,0.7434491163924436,0.7208784213876511,0.9073045706962836,0.8805650684931506,0.006006006006006,126,119,813
Naive Bayes #2: Bernoulli,2000,none,0.7428397318708104,0.7187566305962232,0.9021785561725758,0.8904109589041096,0.006006006006006,121,119,813
Naive Bayes #2: Bernoulli,2000,none,0.7428397318708104,0.7187566305962232,0.9008970525416488,0.8904109589041096,0.0105105105105105,124,118,813
Naive Bayes #2: Bernoulli,2000,none,0.7429074412621031,0.7186505410566518,0.9030328919265272,0.8904109589041096,0.006006006006006,125,119,813
Naive Bayes #2: Bernoulli,2000,none,0.741011578305911,0.7176957352005092,0.9013242204186244,0.8857020547945206,0.0,121,120,813
Naive Bayes #2: Bernoulli,2000,none,0.7429074412621031,0.7215149586250795,0.9008970525416488,0.8827054794520548,0.0,128,120,813
Naive Bayes #2: Bernoulli,2000,none,0.7415532534362516,0.7162104816465097,0.9013242204186244,0.8934075342465754,0.006006006006006,127,119,813
"MLP #4: [20, 10] (tanh)",5000,none,0.6989640463132236,0.7183322724379376,0.7483981204613414,0.7636986301369864,0.024024024024024,16,232,813
"MLP #4: [20, 10] (tanh)",5000,none,0.7037037037037037,0.7494165075323573,0.6279367791542076,0.791095890410959,0.0165165165165165,27,260,813
"MLP #4: [20, 10] (tanh)",5000,none,0.6988963369219311,0.7244854657330787,0.7189235369500213,0.7636986301369864,0.039039039039039,12,239,813
"MLP #4: [20, 10] (tanh)",5000,none,0.6984900805741756,0.7490982389136431,0.6604015378043571,0.7268835616438356,0.0165165165165165,19,280,813
"MLP #4: [20, 10] (tanh)",5000,none,0.6869117746631458,0.7220454063229366,0.6787697565143102,0.7465753424657534,0.009009009009009,25,265,813
"MLP #4: [20, 10] (tanh)",5000,none,0.7019432595300968,0.7464460004243582,0.6300726185390859,0.788527397260274,0.021021021021021,18,265,813
"MLP #4: [20, 10] (tanh)",5000,none,0.6706615207529284,0.6938255887969447,0.672789406236651,0.7589897260273972,0.0255255255255255,14,259,813
"MLP #4: [20, 10] (tanh)",5000,none,0.6970681833570316,0.7476129853596435,0.6369073045706963,0.75,0.0075075075075075,14,281,813
"MLP #4: [20, 10] (tanh)",5000,none,0.7066829169205768,0.7383831954169319,0.7274668944895344,0.757277397260274,0.0075075075075075,17,241,813
"MLP #4: [20, 10] (tanh)",5000,none,0.7014692937910488,0.7393380012730745,0.719350704826997,0.721318493150685,0.033033033033033,19,257,813
Naive Bayes #2: Bernoulli,5000,none,0.6317963301509919,0.7066624230850838,0.5659974369927382,0.5757705479452054,0.0,599,130,813
Naive Bayes #2: Bernoulli,5000,none,0.6317286207596994,0.7067685126246552,0.5672789406236651,0.5736301369863014,0.0,599,130,813
Naive Bayes #2: Bernoulli,5000,none,0.6320671677161622,0.7074050498620836,0.5664246048697138,0.5740582191780822,0.0,597,130,813
Naive Bayes #2: Bernoulli,5000,none,0.6321348771074548,0.7071928707829408,0.5672789406236651,0.574486301369863,0.0,596,129,813
Naive Bayes #2: Bernoulli,5000,none,0.6326088428465028,0.7074050498620836,0.5672789406236651,0.5766267123287672,0.0,599,129,813
Naive Bayes #2: Bernoulli,5000,none,0.6315254925858217,0.7067685126246552,0.5672789406236651,0.572345890410959,0.0,599,130,813
Naive Bayes #2: Bernoulli,5000,none,0.6327442616290879,0.7072989603225122,0.5672789406236651,0.5779109589041096,0.0,598,130,813
Naive Bayes #2: Bernoulli,5000,none,0.6320671677161622,0.7070867812433694,0.5681332763776165,0.5736301369863014,0.0,597,130,813
Naive Bayes #2: Bernoulli,5000,none,0.631457783194529,0.7065563335455124,0.5659974369927382,0.5740582191780822,0.0,597,130,813
Naive Bayes #2: Bernoulli,5000,none,0.6313223644119439,0.7066624230850838,0.5651431012387869,0.5736301369863014,0.0,597,129,813
Random Forest #1:,200,f_classif,0.8980973661046787,0.9418629323148736,0.8440837249038873,0.848458904109589,0.6426426426426426,6,71,813
Random Forest #1:,200,f_classif,0.8938316744532466,0.9423933800127308,0.8346860316104229,0.8296232876712328,0.6396396396396397,7,87,813
Random Forest #1:,200,f_classif,0.8947796059313426,0.9392106938255887,0.839384878257155,0.8480308219178082,0.6246246246246246,7,80,813
Random Forest #1:,200,f_classif,0.8983004942785564,0.9423933800127308,0.8376762067492525,0.8591609589041096,0.6246246246246246,7,71,813
Random Forest #1:,200,f_classif,0.8947118965400501,0.9408020369191598,0.8406663818880821,0.8373287671232876,0.6336336336336337,6,79,813
Random Forest #1:,200,f_classif,0.8995192633218227,0.9426055590918736,0.8521999145664246,0.8450342465753424,0.6471471471471472,5,71,813
Random Forest #1:,200,f_classif,0.8965400501049495,0.9397411415234458,0.8436565570269116,0.8561643835616438,0.6126126126126126,5,71,813
Random Forest #1:,200,f_classif,0.9038526643645474,0.9458943348185868,0.8607432721059376,0.8574486301369864,0.6231231231231231,5,65,813
Random Forest #1:,200,f_classif,0.8964046313223644,0.942181200933588,0.8329773601025203,0.8493150684931506,0.6366366366366366,6,81,813
Random Forest #1:,200,f_classif,0.8981650754959712,0.9439847231063018,0.8470739000427168,0.8476027397260274,0.6066066066066066,7,76,813
SVM #3: RBF,200,f_classif,0.747511679869998,0.9793125397835774,0.3289192652712516,0.4434931506849315,0.0045045045045045,3,477,813
SVM #3: RBF,200,f_classif,0.747985645609046,0.9797368979418628,0.3378897906877403,0.4370719178082192,0.0,2,474,813
SVM #3: RBF,200,f_classif,0.7426366036969327,0.9788881816252918,0.3169585647159333,0.4259417808219178,0.006006006006006,7,489,813
SVM #3: RBF,200,f_classif,0.7467668765657797,0.9805856142584342,0.3255019222554464,0.4362157534246575,0.0075075075075075,3,481,813
SVM #3: RBF,200,f_classif,0.7476470986525832,0.978463823467006,0.3302007689021785,0.4434931506849315,0.015015015015015,4,473,813
SVM #3: RBF,200,f_classif,0.7493398334348974,0.9794186293231488,0.3237932507475438,0.4533390410958904,0.027027027027027,3,467,813
SVM #3: RBF,200,f_classif,0.7478502268264609,0.9789942711648632,0.3319094404100811,0.4404965753424658,0.0165165165165165,6,471,813
SVM #3: RBF,200,f_classif,0.7467668765657797,0.9794186293231488,0.3208030756087142,0.4477739726027397,0.0,6,472,813
SVM #3: RBF,200,f_classif,0.7431782788272734,0.9815404201145768,0.2973088423750534,0.4400684931506849,0.0,5,491,813
SVM #3: RBF,200,f_classif,0.7456835263050985,0.9791003607044344,0.3118325501922255,0.444777397260274,0.0225225225225225,3,483,813
KNN #2: K = 5,200,f_classif,0.8970817252352902,0.9327392319117336,0.8586074327210593,0.8664383561643836,0.6351351351351351,8,53,813
KNN #2: K = 5,200,f_classif,0.8914618457580067,0.9331635900700193,0.8355403673643742,0.8544520547945206,0.6276276276276276,9,61,813
KNN #2: K = 5,200,f_classif,0.9008057417563816,0.93475493316359,0.8633062793677916,0.872431506849315,0.6516516516516516,7,48,813
KNN #2: K = 5,200,f_classif,0.897894237930801,0.933375769149162,0.8526270824434002,0.8754280821917808,0.6336336336336337,6,53,813
KNN #2: K = 5,200,f_classif,0.8902430767147403,0.9310417992785912,0.841947885519009,0.8476027397260274,0.6321321321321322,7,68,813
KNN #2: K = 5,200,f_classif,0.8994515539305301,0.9328453214513048,0.8688594617684751,0.8728595890410958,0.6276276276276276,7,53,813
KNN #2: K = 5,200,f_classif,0.8986390412350193,0.9297687248037344,0.8688594617684751,0.8767123287671232,0.6396396396396397,6,50,813
KNN #2: K = 5,200,f_classif,0.8993838445392376,0.9344366645448758,0.8594617684750107,0.8720034246575342,0.6396396396396397,7,52,813
KNN #2: K = 5,200,f_classif,0.8944410589748798,0.9324209632930192,0.8355403673643742,0.870291095890411,0.6486486486486487,7,53,813
KNN #2: K = 5,200,f_classif,0.894102512018417,0.9304052620411628,0.8543357539513029,0.867722602739726,0.6126126126126126,7,54,813
Logistic Regression #6: Elasticnet ratio=0.25,200,f_classif,0.7168393256144627,0.9553363038404412,0.3071337035454933,0.3553082191780822,0.0495495495495495,2,468,813
Logistic Regression #6: Elasticnet ratio=0.25,200,f_classif,0.7160945223102444,0.9519414385741566,0.3143955574540794,0.3553082191780822,0.0555555555555555,3,467,813
Logistic Regression #6: Elasticnet ratio=0.25,200,f_classif,0.7156205565711964,0.9517292594950136,0.3118325501922255,0.3570205479452055,0.051051051051051,2,460,813
Logistic Regression #6: Elasticnet ratio=0.25,200,f_classif,0.7148080438756855,0.9517292594950136,0.3084152071764203,0.3535958904109589,0.057057057057057,3,467,813
Logistic Regression #6: Elasticnet ratio=0.25,200,f_classif,0.7164330692667072,0.9551241247612984,0.3062793677915421,0.3540239726027397,0.051051051051051,2,472,813
Logistic Regression #6: Elasticnet ratio=0.25,200,f_classif,0.7150111720495633,0.9528962444302992,0.3049978641606151,0.3570205479452055,0.045045045045045,2,469,813
Logistic Regression #6: Elasticnet ratio=0.25,200,f_classif,0.7173132913535107,0.9542754084447274,0.3122597180692012,0.3570205479452055,0.051051051051051,2,469,813
Logistic Regression #6: Elasticnet ratio=0.25,200,f_classif,0.7168393256144627,0.9548058561425844,0.307560871422469,0.3548801369863014,0.057057057057057,3,467,813
Logistic Regression #6: Elasticnet ratio=0.25,200,f_classif,0.7178549664838513,0.9579885423297264,0.3007261853908586,0.3553082191780822,0.057057057057057,2,472,813
Logistic Regression #6: Elasticnet ratio=0.25,200,f_classif,0.716162231701537,0.9530023339698706,0.3105510465612986,0.3548801369863014,0.057057057057057,3,467,813
"MLP #4: [20, 10] (tanh)",200,f_classif,0.8804929243686099,0.9392106938255887,0.8120461341307134,0.8103595890410958,0.536036036036036,7,92,813
"MLP #4: [20, 10] (tanh)",200,f_classif,0.8892951452366443,0.9377254402715892,0.8551900897052541,0.8184931506849316,0.5720720720720721,8,76,813
"MLP #4: [20, 10] (tanh)",200,f_classif,0.891394136366714,0.9397411415234458,0.8543357539513029,0.8351883561643836,0.5345345345345346,8,74,813
"MLP #4: [20, 10] (tanh)",200,f_classif,0.8922066490622249,0.938468067048589,0.8440837249038873,0.8514554794520548,0.5495495495495496,7,71,813
"MLP #4: [20, 10] (tanh)",200,f_classif,0.8882117949759631,0.9367706344154466,0.8287056813327638,0.839041095890411,0.5825825825825826,7,71,813
"MLP #4: [20, 10] (tanh)",200,f_classif,0.8926129054099804,0.9398472310630172,0.8517727466894489,0.8398972602739726,0.5525525525525525,8,66,813
"MLP #4: [20, 10] (tanh)",200,f_classif,0.88760241045433,0.938998514746446,0.8265698419478855,0.8133561643835616,0.6351351351351351,6,70,813
"MLP #4: [20, 10] (tanh)",200,f_classif,0.8905139142799107,0.9409081264587312,0.8329773601025203,0.8189212328767124,0.6306306306306306,7,71,813
"MLP #4: [20, 10] (tanh)",200,f_classif,0.8865190601936489,0.9388924252068744,0.8146091413925672,0.8373287671232876,0.5705705705705706,7,84,813
"MLP #4: [20, 10] (tanh)",200,f_classif,0.8908524612363735,0.9386802461277318,0.8440837249038873,0.8137842465753424,0.6486486486486487,9,69,813
Naive Bayes #2: Bernoulli,200,f_classif,0.7529284311734038,0.7133460640780819,0.9431866723622384,0.9366438356164384,0.0,23,125,813
Naive Bayes #2: Bernoulli,200,f_classif,0.7534701063037443,0.7138765117759389,0.9440410081161896,0.9370719178082192,0.0,23,125,813
Naive Bayes #2: Bernoulli,200,f_classif,0.7538763626514997,0.7150434967112242,0.9423323366082872,0.9366438356164384,0.0,22,125,813
Naive Bayes #2: Bernoulli,200,f_classif,0.7531315593472815,0.7141947803946531,0.9414780008543358,0.9362157534246576,0.0,23,125,813
Naive Bayes #2: Bernoulli,200,f_classif,0.7543503283905477,0.7153617653299384,0.9431866723622384,0.9375,0.0,22,124,813
Naive Bayes #2: Bernoulli,200,f_classif,0.7538763626514997,0.7141947803946531,0.9444681759931652,0.9379280821917808,0.0,23,125,813
Naive Bayes #2: Bernoulli,200,f_classif,0.7534023969124518,0.7141947803946531,0.9431866723622384,0.9362157534246576,0.0,24,125,813
Naive Bayes #2: Bernoulli,200,f_classif,0.75414720021667,0.7155739444090813,0.9419051687313114,0.9366438356164384,0.0,24,126,813
Naive Bayes #2: Bernoulli,200,f_classif,0.7536055250863295,0.7151495862507957,0.9401964972234088,0.9366438356164384,0.0,23,126,813
Naive Bayes #2: Bernoulli,200,f_classif,0.753673234477622,0.7139826013155103,0.944895343870141,0.9370719178082192,0.0,23,125,813
Random Forest #1:,200,mutual_info,0.9139413636671406,0.9490770210057288,0.8662964545066211,0.8698630136986302,0.7387387387387387,4,46,813
Random Forest #1:,200,mutual_info,0.9133319791455076,0.947273498833015,0.8620247757368645,0.875,0.7477477477477478,5,43,813
Random Forest #1:,200,mutual_info,0.9153632608842848,0.9490770210057288,0.870140965399402,0.8767123287671232,0.7327327327327328,5,47,813
Random Forest #1:,200,mutual_info,0.9152278421016996,0.9491831105453002,0.870140965399402,0.8741438356164384,0.7372372372372372,5,41,813
Random Forest #1:,200,mutual_info,0.9160403547972104,0.9490770210057288,0.8744126441691584,0.8762842465753424,0.7342342342342343,3,42,813
Random Forest #1:,200,mutual_info,0.9098788001895864,0.948864841926586,0.8475010679196925,0.8715753424657534,0.7117117117117117,4,55,813
Random Forest #1:,200,mutual_info,0.9172591238404768,0.9505622745597284,0.8739854762921828,0.8784246575342466,0.7342342342342343,5,41,813
Random Forest #1:,200,mutual_info,0.9136028167106778,0.9466369615955866,0.8641606151217428,0.8767123287671232,0.7492492492492493,5,46,813
Random Forest #1:,200,mutual_info,0.9121809194935336,0.9466369615955866,0.8650149508756941,0.8694349315068494,0.7402402402402403,5,45,813
Random Forest #1:,200,mutual_info,0.9139413636671406,0.9480161256100148,0.8761213156770611,0.8685787671232876,0.7237237237237237,4,45,813
SVM #3: RBF,200,mutual_info,0.8215180445527794,0.967218332272438,0.4925245621529261,0.7962328767123288,0.0045045045045045,6,289,813
SVM #3: RBF,200,mutual_info,0.8283566930733293,0.9670061531932952,0.5241349850491243,0.807791095890411,0.0075075075075075,5,273,813
SVM #3: RBF,200,mutual_info,0.8248358047261155,0.966157436876724,0.5100384451089278,0.805222602739726,0.0,6,279,813
SVM #3: RBF,200,mutual_info,0.824768095334823,0.967748779970295,0.4993592481845365,0.8090753424657534,0.0,5,283,813
SVM #3: RBF,200,mutual_info,0.823346198117679,0.966687884574581,0.5019222554463905,0.8017979452054794,0.0,5,284,813
SVM #3: RBF,200,mutual_info,0.8228045229873383,0.9676426904307236,0.493806065783853,0.802654109589041,0.0,6,286,813
SVM #3: RBF,200,mutual_info,0.8240232920306046,0.9665817950350096,0.4959419051687313,0.8095034246575342,0.0105105105105105,7,281,813
SVM #3: RBF,200,mutual_info,0.8232784887263863,0.9669000636537236,0.4980777445536096,0.7992294520547946,0.018018018018018,5,286,813
SVM #3: RBF,200,mutual_info,0.8228722323786309,0.9673244218120092,0.4946604015378044,0.802654109589041,0.003003003003003,7,290,813
SVM #3: RBF,200,mutual_info,0.8230753605525086,0.9680670485890092,0.4946604015378044,0.7996575342465754,0.0075075075075075,7,284,813
KNN #2: K = 5,200,mutual_info,0.9058839461033246,0.9370889030341608,0.8855190089705254,0.8801369863013698,0.6261261261261262,6,45,813
KNN #2: K = 5,200,mutual_info,0.903107861060329,0.9340123063865904,0.8855190089705254,0.8737157534246576,0.6306306306306306,7,50,813
KNN #2: K = 5,200,mutual_info,0.90392037375584,0.9349671122427328,0.8838103374626228,0.8754280821917808,0.6351351351351351,7,48,813
KNN #2: K = 5,200,mutual_info,0.9018890920170628,0.9327392319117336,0.8778299871849637,0.8784246575342466,0.6321321321321322,7,49,813
KNN #2: K = 5,200,mutual_info,0.9057485273207394,0.9367706344154466,0.8838103374626228,0.8779965753424658,0.6411411411411412,5,51,813
KNN #2: K = 5,200,mutual_info,0.9029047328864512,0.937937619350732,0.8752669799231098,0.8715753424657534,0.6141141141141141,3,49,813
KNN #2: K = 5,200,mutual_info,0.9048005958426434,0.9359219180988756,0.8769756514310124,0.8831335616438356,0.6381381381381381,7,49,813
KNN #2: K = 5,200,mutual_info,0.9039880831471324,0.9364523657967324,0.8808201623237932,0.8771404109589042,0.6201201201201201,6,54,813
KNN #2: K = 5,200,mutual_info,0.9057485273207394,0.9382558879694464,0.8821016659547202,0.877568493150685,0.6276276276276276,7,49,813
KNN #2: K = 5,200,mutual_info,0.9059516554946172,0.9385741565881603,0.8932080307560871,0.8767123287671232,0.5915915915915916,7,49,813
Logistic Regression #6: Elasticnet ratio=0.25,200,mutual_info,0.716636197440585,0.9594737958837258,0.2951730029901751,0.3505993150684932,0.045045045045045,2,485,813
Logistic Regression #6: Elasticnet ratio=0.25,200,mutual_info,0.7158236847450742,0.9586250795671548,0.2930371636052968,0.3476027397260274,0.057057057057057,5,485,813
Logistic Regression #6: Elasticnet ratio=0.25,200,mutual_info,0.7162976504841222,0.9603225122002972,0.2926099957283212,0.3454623287671233,0.0525525525525525,3,483,813
Logistic Regression #6: Elasticnet ratio=0.25,200,mutual_info,0.7190060261358251,0.9611712285168682,0.2985903460059803,0.3488869863013699,0.0675675675675675,2,478,813
